video_id,segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label,word_count,mean_word_prob,is_silence,transcript
LectureMath_00009_006_004,385,93241,93271,3111144.48,3112178.85,3111.144,3112.179,1.034,write,0,,1,[silence]
LectureMath_00009_006_004,386,93272,93310,3112178.85,3113480.15,3112.179,3113.480,1.301,explain,0,,1,[silence]
LectureMath_00009_006_004,387,93311,93342,3113480.15,3114547.88,3113.480,3114.548,1.068,write,0,,1,[silence]
LectureMath_00009_006_004,388,93343,93376,3114547.88,3115682.35,3114.548,3115.682,1.134,explain,2,0.946,0,Guess what?
LectureMath_00009_006_004,389,93377,93407,3115682.35,3116716.72,3115.682,3116.717,1.034,out,0,,1,[silence]
LectureMath_00009_006_004,390,93408,94014,3116716.72,3136970.30,3116.717,3136.970,20.254,explain,58,0.931,0,"Is this a coincidence? We added up all the people in a different way. We added up all the people, right? When you get down to the end, these should be exactly the same number. If they're not, well, you have a mistake there. Cumulative frequency will end at the total number that you collected. That's it. That's"
LectureMath_00009_006_004,391,94015,94161,3136970.30,3141875.21,3136.970,3141.875,4.905,out,6,0.806,0,what we're going to Do you
LectureMath_00009_006_004,392,94162,94741,3141875.21,3161227.89,3141.875,3161.228,19.353,explain,74,0.948,0,"feel okay with all of our class width, lower class limit, upper class limit, class midpoint, class boundaries, making up our frequency distribution, and now with relative and cumulative frequency? Now, raise your head feel okay with that. That's good. That's great. You'll get some practice tonight when you go home and do some of that homework. By the way, you're going to go home and do some of that homework. All right. Well,"
LectureMath_00009_006_004,393,94742,95085,3161227.89,3172706.04,3161.228,3172.706,11.478,out,23,0.915,0,"it's Monday without homework, right? Right? Isn't it all right? It's actually a decent Monday. Okay. We are, in a second, going to"
LectureMath_00009_006_004,394,95086,96726,3172706.04,3227460.79,3172.706,3227.461,54.755,explain,172,0.931,0,"make this more graphical because a lot of people have trouble just looking at numbers and understanding really what we're trying to get them to grasp. So especially in real life, we like to use graphs. Pie charts or histograms, bar charts, things like that to make our data more visible because people can look at a graph and go, oh, I see. But when you look at a number, a lot of people aren't going to really grasp that concept. You know what saying? So I'm show you how to make up a few graphs here. Before I do that, I have to talk about the word normal. I don't mean normal length. Length is not normal. That's not the type of normal we're talking about. I'm talking about data normal. Data normal means that data goes up to a center point and goes back down. This data right here is not normal. You're see that more in our graph than in this data. But this data, can you see how"
LectureMath_00009_006_004,395,96727,96761,3227460.79,3228628.63,3227.461,3228.629,1.168,out,4,0.996,0,most of the data
LectureMath_00009_006_004,396,96762,97248,3228628.63,3244878.21,3228.629,3244.878,16.250,explain,58,0.937,0,is centered right here at the very beginning of our frequency? And then it really trails off here. Do you see that? There's no trail off up here. It starts highest and it goes lowest. Do see that? This means it's not normal. Normal data would look like this. If we were to graph it on a bar
LectureMath_00009_006_004,397,97249,97371,3244878.21,3248982.32,3244.878,3248.982,4.104,write,12,0.95,0,"chart or something, it would have a rise, peak, and a fall."
LectureMath_00009_006_004,398,97372,97471,3248982.32,3252318.99,3248.982,3252.319,3.337,explain,9,0.974,0,That's a normal distribution. This one is not going
LectureMath_00009_006_004,399,97472,97568,3252318.99,3255555.56,3252.319,3255.556,3.237,out,12,0.987,0,to be a normal distribution. We'll see that when we graph it.
LectureMath_00009_006_004,400,97569,97826,3255555.56,3264164.16,3255.556,3264.164,8.609,explain,26,0.923,0,"So when they ask you what normal means, normal means that your data rises to a peak and then falls down again. That's what normal means."
LectureMath_00009_006_004,401,97827,97877,3264164.16,3265865.87,3264.164,3265.866,1.702,droperase,0,,1,[silence]
LectureMath_00009_006_004,402,97878,98127,3265865.87,3274207.54,3265.866,3274.208,8.342,erase,0,,1,[silence]
LectureMath_00009_006_004,403,98128,98156,3274207.54,3275175.18,3274.208,3275.175,0.968,droperase,2,0.797,0,"Okay, so"
LectureMath_00009_006_004,404,98157,98216,3275175.18,3277177.18,3275.175,3277.177,2.002,explain,9,0.938,0,let's try making up a couple graphs. We're going
LectureMath_00009_006_004,405,98217,98353,3277177.18,3281748.42,3277.177,3281.748,4.571,out,20,0.972,0,"to do a histogram first. If you're not familiar with the histogram, you know what a bar chart is, right?"
LectureMath_00009_006_004,406,98354,98812,3281748.42,3297063.73,3281.748,3297.064,15.315,explain,54,0.945,0,"A chart has a horizontal and a vertical axis, and you just make little bars. A histogram is simply a bar chart where the bars are touching. There's no space between the bars, which is why we had to have the class founders in the first place. had our bars touching. So a histogram"
LectureMath_00009_006_004,407,98813,98984,3297063.73,3302802.80,3297.064,3302.803,5.739,write,1,0.589,0,we're
LectureMath_00009_006_004,408,98985,99171,3302802.80,3309042.38,3302.803,3309.042,6.240,explain,11,0.931,0,going to say is this is just a touching bar chart.
LectureMath_00009_006_004,409,99172,99431,3309042.38,3317717.72,3309.042,3317.718,8.675,write,0,,1,[silence]
LectureMath_00009_006_004,410,99432,100037,3317717.72,3337937.94,3317.718,3337.938,20.220,explain,45,0.886,0,"Touching bar chart. I'm not talking about touching like Hallmark touching. know that, right? Hall, thank you for my bar chart. Not like that. It's like even the bars are touching. You get that? I was just kidding by the way. That was a joke."
LectureMath_00009_006_004,411,100038,100104,3337937.94,3340173.51,3337.938,3340.174,2.236,write,0,,1,[silence]
LectureMath_00009_006_004,412,100105,100438,3340173.51,3351317.98,3340.174,3351.318,11.144,explain,18,0.822,0,Told you it was funny. It was. It was funny. You get to take my word for it.
LectureMath_00009_006_004,413,100439,100614,3351317.98,3357190.52,3351.318,3357.191,5.873,write,6,0.914,0,Of course we're to have two
LectureMath_00009_006_004,414,100615,100845,3357190.52,3364898.23,3357.191,3364.898,7.708,explain,31,0.905,0,"axes, the horizontal and the vertical. It's not really an XY because it doesn't go anywhere else. It's only the quadrant one if you were going to consider it that way."
LectureMath_00009_006_004,415,100846,100975,3364898.23,3369235.90,3364.898,3369.236,4.338,write,1,0.997,0,On
LectureMath_00009_006_004,416,100976,101434,3369235.90,3384551.22,3369.236,3384.551,15.315,explain,45,0.928,0,"the horizontal axis, we are going to put our classes. You use either the midpoints or the boundaries. It's your choice, by the way. Unless they specify which one you're going to use, it doesn't matter. You can use the midpoints or the class boundaries."
LectureMath_00009_006_004,417,101435,101854,3384551.22,3398565.23,3384.551,3398.565,14.014,write,0,,1,[silence]
LectureMath_00009_006_004,418,101855,102110,3398565.23,3407107.11,3398.565,3407.107,8.542,explain,13,0.93,0,On the vertical is going to go your frequency or your relative frequency.
LectureMath_00009_006_004,419,102111,102274,3407107.11,3412579.25,3407.107,3412.579,5.472,write,0,,1,[silence]
LectureMath_00009_006_004,420,102275,102436,3412579.25,3417984.65,3412.579,3417.985,5.405,explain,6,0.836,0,can have a bigger bar chart.
LectureMath_00009_006_004,421,102437,102470,3417984.65,3419119.12,3417.985,3419.119,1.134,write,0,,1,[silence]
LectureMath_00009_006_004,422,102471,103169,3419119.12,3442442.44,3419.119,3442.442,23.323,explain,49,0.952,0,"Okay, so let's try this. We're going to use either class midpoints or boundaries. I'll show you both cases and show you that it really doesn't make that much of a difference what you use. Some people can choose to leave a little gap here. don't. just make it"
LectureMath_00009_006_004,423,103170,103190,3442442.44,3443143.14,3442.442,3443.143,0.701,pickerase,1,0.126,0,right
LectureMath_00009_006_004,424,103191,103214,3443143.14,3443943.94,3443.143,3443.944,0.801,erase,0,,1,[silence]
LectureMath_00009_006_004,425,103215,103266,3443943.94,3445679.01,3443.944,3445.679,1.735,explain,2,0.99,0,against this
LectureMath_00009_006_004,426,103267,103294,3445679.01,3446613.28,3445.679,3446.613,0.934,write,3,0.906,0,vertical axis here.
LectureMath_00009_006_004,427,103295,103658,3446613.28,3458758.76,3446.613,3458.759,12.145,explain,31,0.862,0,"We look at our first class. What we're going to do is make up our eight bars. They have to be equidistant. For instance, if I want to make this one"
LectureMath_00009_006_004,428,103659,103698,3458758.76,3460093.43,3458.759,3460.093,1.335,write,6,0.915,0,"that far apart, I can't make"
LectureMath_00009_006_004,429,103699,103791,3460093.43,3463196.53,3460.093,3463.197,3.103,explain,17,0.931,0,the next one like that. It would just look silly. We're going to use the same spacing
LectureMath_00009_006_004,430,103792,103815,3463196.53,3463997.33,3463.197,3463.997,0.801,fingererase,4,0.994,0,all the way through.
LectureMath_00009_006_004,431,103816,103838,3463997.33,3464764.76,3463.997,3464.765,0.767,write,0,,1,[silence]
LectureMath_00009_006_004,432,103839,103882,3464764.76,3466232.90,3464.765,3466.233,1.468,explain,0,,1,[silence]
LectureMath_00009_006_004,433,103883,103989,3466232.90,3469803.14,3466.233,3469.803,3.570,write,0,,1,[silence]
LectureMath_00009_006_004,434,103990,104066,3469803.14,3472372.37,3469.803,3472.372,2.569,explain,0,,1,[silence]
LectureMath_00009_006_004,435,104067,104129,3472372.37,3474474.47,3472.372,3474.474,2.102,write,0,,1,[silence]
LectureMath_00009_006_004,436,104130,105282,3474474.47,3512946.28,3474.474,3512.946,38.472,explain,100,0.935,0,"We're going to have our eight bars here. Here's the difference between the class midpoints and the class boundaries. Do you guys have the midpoints still on your papers? If not, go back to them here. Can you tell me all my class midpoints, the first class midpoint? Here's how you'd use your, you know, maybe show you your boundaries first, and then I'll show you your midpoints. Show me your, because you said the 19 .5, right? Let's see the boundaries first. The first class boundary was 19 .5. Here's how you would show your class boundaries. You'd do"
LectureMath_00009_006_004,437,105283,105328,3512946.28,3514481.15,3512.946,3514.481,1.535,write,1,0.98,0,19
LectureMath_00009_006_004,438,105329,105536,3514481.15,3521421.42,3514.481,3521.421,6.940,explain,13,0.851,0,.5 here. What's the next class boundary? The 17 .5. The first one?
LectureMath_00009_006_004,439,105537,105584,3521421.42,3523023.02,3521.421,3523.023,1.602,pickerase,2,0.679,0,Good point.
LectureMath_00009_006_004,440,105585,105604,3523023.02,3523690.36,3523.023,3523.690,0.667,erase,0,,1,[silence]
LectureMath_00009_006_004,441,105605,105627,3523690.36,3524457.79,3523.690,3524.458,0.767,droperase,0,,1,[silence]
LectureMath_00009_006_004,442,105628,105844,3524457.79,3531698.37,3524.458,3531.698,7.241,explain,27,0.892,0,"Oh, you said the midpoint, huh? Yeah. Yeah, and I said midpoint first, and then I asked for boundaries. See, I screwed you everyone up. My bad."
LectureMath_00009_006_004,443,105845,105890,3531698.37,3533233.23,3531.698,3533.233,1.535,write,2,0.727,0,17 .5.
LectureMath_00009_006_004,444,105891,106065,3533233.23,3539072.41,3533.233,3539.072,5.839,explain,9,0.989,0,Thanks for that correction. What's the next class boundary?
LectureMath_00009_006_004,445,106066,106106,3539072.41,3540440.44,3539.072,3540.440,1.368,write,1,0.393,0,How
LectureMath_00009_006_004,446,106107,106296,3540440.44,3546780.11,3540.440,3546.780,6.340,explain,4,0.978,0,about the next one?
LectureMath_00009_006_004,447,106297,107120,3546780.11,3574274.27,3546.780,3574.274,27.494,write,20,0.93,0,And these should be on your paper. I just happened to erase them. And 49 .5 is the last one.
LectureMath_00009_006_004,448,107121,108051,3574274.27,3605338.67,3574.274,3605.339,31.064,explain,86,0.937,0,"Then we go back to our data, and we find out for each class how many people were there. So can you tell me how many people were between 17 .5 and 21 .5? As it relates to our class, that's just talking about this class right here. It's a little bit of overlap, but not much. We just need that .5 to make sure that our gap, there's no gaps between our bars there. So how many people are we talking about here? How many?"
